_uid_,origin_id,origin_x,origin_y,parkid,destination_id,destination_x,destination_y
"44","371830501001004",-78.6369322505581,35.7869806011594,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"45","371830501001004",-78.6369322505581,35.7869806011594,"108",City Cemetery,-78.6312874693512,35.7790634507114
"46","371830501001004",-78.6369322505581,35.7869806011594,"28",Lane Street,-78.6261220920092,35.7831789971439
"47","371830501001004",-78.6369322505581,35.7869806011594,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"48","371830501001004",-78.6369322505581,35.7869806011594,"201",Market Plaza,-78.6387365990624,35.777261555425
"49","371830501001004",-78.6369322505581,35.7869806011594,"183",John Winters,-78.6313212766575,35.7776123734814
"50","371830501001004",-78.6369322505581,35.7869806011594,"10",Mordecai,-78.6351971826335,35.7958555703911
"51","371830501001004",-78.6369322505581,35.7869806011594,"110",Nash Square,-78.642675328997,35.7777350642707
"52","371830501001004",-78.6369322505581,35.7869806011594,"42",Oakwood,-78.6241177660321,35.7909297007275
"53","371830501001005",-78.6380958347574,35.7875693065258,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"54","371830501001005",-78.6380958347574,35.7875693065258,"10",Mordecai,-78.6351971826335,35.7958555703911
"55","371830501001005",-78.6380958347574,35.7875693065258,"132",New Bern Place,-78.6354632662129,35.7800577635566
"56","371830501001005",-78.6380958347574,35.7875693065258,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"57","371830501001005",-78.6380958347574,35.7875693065258,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"58","371830501001005",-78.6380958347574,35.7875693065258,"110",Nash Square,-78.642675328997,35.7777350642707
"59","371830501001005",-78.6380958347574,35.7875693065258,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"60","371830501001005",-78.6380958347574,35.7875693065258,"138",Moore Square,-78.6357914989622,35.7775077730582
"61","371830501001005",-78.6380958347574,35.7875693065258,"201",Market Plaza,-78.6387365990624,35.777261555425
"62","371830501001005",-78.6380958347574,35.7875693065258,"42",Oakwood,-78.6241177660321,35.7909297007275
"63","371830501001006",-78.6388289714498,35.7855972003911,"132",New Bern Place,-78.6354632662129,35.7800577635566
"64","371830501001006",-78.6388289714498,35.7855972003911,"110",Nash Square,-78.642675328997,35.7777350642707
"65","371830501001006",-78.6388289714498,35.7855972003911,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"66","371830501001006",-78.6388289714498,35.7855972003911,"201",Market Plaza,-78.6387365990624,35.777261555425
"67","371830501001006",-78.6388289714498,35.7855972003911,"138",Moore Square,-78.6357914989622,35.7775077730582
"68","371830501001006",-78.6388289714498,35.7855972003911,"164",City Plaza,-78.6394171776381,35.7743682431217
"69","371830501001006",-78.6388289714498,35.7855972003911,"108",City Cemetery,-78.6312874693512,35.7790634507114
"70","371830501001006",-78.6388289714498,35.7855972003911,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"71","371830501001006",-78.6388289714498,35.7855972003911,"183",John Winters,-78.6313212766575,35.7776123734814
"72","371830501001007",-78.6406927691892,35.7860724504025,"132",New Bern Place,-78.6354632662129,35.7800577635566
"73","371830501001007",-78.6406927691892,35.7860724504025,"110",Nash Square,-78.642675328997,35.7777350642707
"74","371830501001007",-78.6406927691892,35.7860724504025,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"75","371830501001007",-78.6406927691892,35.7860724504025,"201",Market Plaza,-78.6387365990624,35.777261555425
"76","371830501001007",-78.6406927691892,35.7860724504025,"138",Moore Square,-78.6357914989622,35.7775077730582
"77","371830501001007",-78.6406927691892,35.7860724504025,"164",City Plaza,-78.6394171776381,35.7743682431217
"78","371830501001007",-78.6406927691892,35.7860724504025,"108",City Cemetery,-78.6312874693512,35.7790634507114
"79","371830501001007",-78.6406927691892,35.7860724504025,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"80","371830501001016",-78.6370132974737,35.7853041108553,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"81","371830501001008",-78.6420706174702,35.7875497888157,"44",Halifax,-78.6388283924893,35.7935452317092
"82","371830501001008",-78.6420706174702,35.7875497888157,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"83","371830501001008",-78.6420706174702,35.7875497888157,"22",Oakwood Common,-78.63213881696,35.7878610525502
"84","371830501001008",-78.6420706174702,35.7875497888157,"110",Nash Square,-78.642675328997,35.7777350642707
"85","371830501001008",-78.6420706174702,35.7875497888157,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"86","371830501001008",-78.6420706174702,35.7875497888157,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"87","371830501001010",-78.6436560281452,35.7875265319099,"132",New Bern Place,-78.6354632662129,35.7800577635566
"88","371830501001008",-78.6420706174702,35.7875497888157,"10",Mordecai,-78.6351971826335,35.7958555703911
"89","371830501001009",-78.6429243960859,35.7878930088452,"44",Halifax,-78.6388283924893,35.7935452317092
"90","371830501001009",-78.6429243960859,35.7878930088452,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"91","371830501001009",-78.6429243960859,35.7878930088452,"22",Oakwood Common,-78.63213881696,35.7878610525502
"92","371830501001009",-78.6429243960859,35.7878930088452,"110",Nash Square,-78.642675328997,35.7777350642707
"93","371830501001009",-78.6429243960859,35.7878930088452,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"94","371830501001009",-78.6429243960859,35.7878930088452,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"95","371830501001009",-78.6429243960859,35.7878930088452,"10",Mordecai,-78.6351971826335,35.7958555703911
"96","371830501001009",-78.6429243960859,35.7878930088452,"132",New Bern Place,-78.6354632662129,35.7800577635566
"97","371830501001010",-78.6436560281452,35.7875265319099,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"98","371830501001010",-78.6436560281452,35.7875265319099,"110",Nash Square,-78.642675328997,35.7777350642707
"99","371830501001010",-78.6436560281452,35.7875265319099,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"100","371830501001010",-78.6436560281452,35.7875265319099,"44",Halifax,-78.6388283924893,35.7935452317092
"101","371830501001015",-78.642347462892,35.7863979288809,"44",Halifax,-78.6388283924893,35.7935452317092
"102","371830501001010",-78.6436560281452,35.7875265319099,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"103","371830501001010",-78.6436560281452,35.7875265319099,"201",Market Plaza,-78.6387365990624,35.777261555425
"104","371830501001011",-78.6448037472502,35.7881712740061,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"105","371830501001011",-78.6448037472502,35.7881712740061,"44",Halifax,-78.6388283924893,35.7935452317092
"106","371830501001011",-78.6448037472502,35.7881712740061,"22",Oakwood Common,-78.63213881696,35.7878610525502
"107","371830501001011",-78.6448037472502,35.7881712740061,"110",Nash Square,-78.642675328997,35.7777350642707
"108","371830501001013",-78.6423737426814,35.7844219321577,"22",Oakwood Common,-78.63213881696,35.7878610525502
"109","371830501001011",-78.6448037472502,35.7881712740061,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"110","371830501001012",-78.6457032339148,35.7879768518533,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"111","371830501001012",-78.6457032339148,35.7879768518533,"44",Halifax,-78.6388283924893,35.7935452317092
"112","371830501001012",-78.6457032339148,35.7879768518533,"110",Nash Square,-78.642675328997,35.7777350642707
"113","371830501001012",-78.6457032339148,35.7879768518533,"22",Oakwood Common,-78.63213881696,35.7878610525502
"114","371830501001013",-78.6423737426814,35.7844219321577,"44",Halifax,-78.6388283924893,35.7935452317092
"115","371830501001013",-78.6423737426814,35.7844219321577,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"116","371830501001013",-78.6423737426814,35.7844219321577,"110",Nash Square,-78.642675328997,35.7777350642707
"117","371830501001014",-78.6428286252193,35.7860422288201,"110",Nash Square,-78.642675328997,35.7777350642707
"118","371830501001014",-78.6428286252193,35.7860422288201,"132",New Bern Place,-78.6354632662129,35.7800577635566
"119","371830501001014",-78.6428286252193,35.7860422288201,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"120","371830501001014",-78.6428286252193,35.7860422288201,"201",Market Plaza,-78.6387365990624,35.777261555425
"121","371830501001014",-78.6428286252193,35.7860422288201,"138",Moore Square,-78.6357914989622,35.7775077730582
"122","371830501001014",-78.6428286252193,35.7860422288201,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"123","371830501001015",-78.642347462892,35.7863979288809,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
